lauf#	pi_Wert
17460000	3.1421683848797253
17470000	3.1421611906124784
17480000	3.1421553775743707
17490000	3.142137449971412
17500000	3.1421549714285715
17510000	3.1421656196459167
17520000	3.142168721461187
17530000	3.142174329720479
17540000	3.1421717217787912
17550000	3.142163190883191
17560000	3.142169020501139
17570000	3.1421707455890724
17580000	3.142166552901024
17590000	3.142174417282547
17600000	3.142165909090909
17610000	3.1421505962521294
17620000	3.1421514188422246
17630000	3.142149290981282
17640000	3.1421435374149658
17650000	3.1421384702549573
17660000	3.142139750849377
17670000	3.142146689303905
17680000	3.1421556561085975
17690000	3.1421542114188807
17700000	3.1421416949152543
17710000	3.14214025974026
17720000	3.142152144469526
17730000	3.1421344613649183
17740000	3.142129650507328
17750000	3.1421311549295776
17760000	3.14213490990991
17770000	3.142125379853686
17780000	3.142123509561305
17790000	3.142115795390669
17800000	3.142112808988764
17810000	3.142111847276811
17820000	3.1421182940516275
17830000	3.142127650028043
17840000	3.1421322869955155
17850000	3.142125714285714
17860000	3.1421384098544234
17870000	3.1421548964745383
17880000	3.142148322147651
17890000	3.1421542761319174
17900000	3.142149497206704
17910000	3.1421386934673365
17920000	3.1421223214285714
17930000	3.1421215839375347
17940000	3.1421134894091414
17950000	3.142104066852368
17960000	3.1420986636971047
17970000	3.1421110740122424
17980000	3.1421139043381534
17990000	3.142116064480267
18000000	3.1421104444444445
18010000	3.142101943364797
18020000	3.142097447280799
18030000	3.1420949528563504
18040000	3.14210088691796
18050000	3.1421125761772855
18060000	3.142101218161683
18070000	3.1421044825677917
18080000	3.142113938053097
18090000	3.1421021558872306
18100000	3.1421029834254144
18110000	3.1421148536720045
18120000	3.1421154525386314
18130000	3.142103474903475
18140000	3.142103197353914
18150000	3.142114820936639
18160000	3.1421123348017623
18170000	3.142121518987342
18180000	3.1421128712871287
18190000	3.142107091808686
18200000	3.1421114285714284
18210000	3.1421199341021415
18220000	3.1421315038419317
18230000	3.142127043335162
18240000	3.1421140350877192
18250000	3.142122082191781
18260000	3.1421117196056954
18270000	3.1421096880131363
18280000	3.14210284463895
18290000	3.1421093493712413
18300000	3.14211737704918
18310000	3.1421081376297106
18320000	3.142119650655022
18330000	3.1421252591380253
18340000	3.142109923664122
18350000	3.142081961852861
18360000	3.1420666666666666
18370000	3.142058356015242
18380000	3.1420657236126224
18390000	3.1420672104404566
18400000	3.142065
18410000	3.142048886474742
18420000	3.1420631921824103
18430000	3.1420759631036352
18440000	3.142065075921909
18450000	3.1420578861788617
18460000	3.14206218851571
18470000	3.1420534921494316
18480000	3.1420575757575757
18490000	3.1420636019469983
18500000	3.1420726486486488
18510000	3.1420715289032954
18520000	3.1420680345572354
18530000	3.142062601187264
18540000	3.14206925566343
18550000	3.1420687870619948
18560000	3.1420778017241378
18570000	3.1420693591814755
18580000	3.142074273412271
18590000	3.1420783216783215
18600000	3.142075053763441
18610000	3.142073723804406
18620000	3.1420627282491944
18630000	3.14206333870102
18640000	3.1420736051502147
18650000	3.1420709919571044
18660000	3.142073526259378
18670000	3.142058061060525
18680000	3.142064453961456
18690000	3.1420695559122525
18700000	3.1420774331550803
18710000	3.14209128808124
18720000	3.1420935897435895
18730000	3.1421025093432995
18740000	3.1421065101387406
18750000	3.14210176
18760000	3.142108955223881
18770000	3.1420997336174747
18780000	3.142095633652822
18790000	3.142094731240021
18800000	3.1420855319148937
18810000	3.1420854864433814
18820000	3.142084165781084
18830000	3.14208263409453
18840000	3.1420917197452227
18850000	3.142090397877984
18860000	3.1421077412513254
18870000	3.142101324854266
18880000	3.14209343220339
18890000	3.142097406034939
18900000	3.1421123809523808
18910000	3.142123320994183
18920000	3.1421215644820295
18930000	3.1421405176967774
18940000	3.1421453009503697
18950000	3.1421422691292875
18960000	3.1421447257383965
18970000	3.1421494992092778
18980000	3.142159536354057
18990000	3.1421621906266455
19000000	3.1421574736842106
19010000	3.1421464492372437
19020000	3.142150788643533
19030000	3.1421452443510245
19040000	3.142148949579832
19050000	3.1421438320209973
19060000	3.1421391395592866
19070000	3.1421386470896695
19080000	3.142124109014675
19090000	3.14212991094814
19100000	3.142128167539267
19110000	3.142124751439037
19120000	3.1421297071129706
19130000	3.142127130162049
19140000	3.1421314524555903
19150000	3.1421163446475195
19160000	3.142122338204593
19170000	3.142118935837246
19180000	3.1421182481751826
19190000	3.142115476810839
19200000	3.142105
19210000	3.142092451847996
19220000	3.1420973985431844
19230000	3.1420985959438377
19240000	3.1420927234927234
19250000	3.142093090909091
19260000	3.1420957424714433
19270000	3.1420938245978203
19280000	3.142091286307054
19290000	3.1420872991187143
19300000	3.142079585492228
19310000	3.1420700155359915
19320000	3.142081780538302
19330000	3.1420736678737713
19340000	3.1420676318510856
19350000	3.1420663565891473
19360000	3.1420661157024794
19370000	3.1420549303045946
19380000	3.142049329205366
19390000	3.1420445590510573
19400000	3.142034639175258
19410000	3.1420329726944876
19420000	3.1420341915550978
19430000	3.142023674729799
19440000	3.1420121399176955
19450000	3.1420088431876607
19460000	3.141992189105858
19470000	3.14200760143811
19480000	3.142005954825462
19490000	3.142014571575167
19500000	3.1420305641025643
19510000	3.142028088159918
19520000	3.1420235655737705
19530000	3.142031950844854
19540000	3.142039099283521
19550000	3.1420315089514066
19560000	3.1420229038854806
19570000	3.1420096065406233
19580000	3.1419928498467824
19590000	3.1419873404798366
19600000	3.141979591836735
19610000	3.141981234064253
19620000	3.1419979612640163
19630000	3.1419879775853286
19640000	3.1419855397148675
19650000	3.141985954198473
19660000	3.1419963377416074
19670000	3.1419961362480935
19680000	3.1420038617886177
19690000	3.142011376333164
19700000	3.141998375634518
19710000	3.1419989852866563
19720000	3.1419929006085194
19730000	3.1419983781044096
19740000	3.141980547112462
19750000	3.141976303797468
19760000	3.141987044534413
19770000	3.1419834092058676
19780000	3.141989079878665
19790000	3.141987670540677
19800000	3.141988484848485
19810000	3.141974356385664
19820000	3.1419915237134206
19830000	3.141999596570852
19840000	3.141998790322581
19850000	3.1420052392947104
19860000	3.142007049345418
19870000	3.142021137393055
19880000	3.1420241448692154
19890000	3.142025942684766
19900000	3.1420259296482413
19910000	3.142041185334003
19920000	3.1420397590361446
19930000	3.1420280983442046
19940000	3.142015847542628
19950000	3.142018245614035
19960000	3.142012024048096
19970000	3.142021632448673
19980000	3.1420144144144144
19990000	3.142033016508254
20000000	3.1420228
20010000	3.1420125937031482
20020000	3.1420101898101898
20030000	3.142006190713929
20040000	3.142015768463074
20050000	3.1420195511221944
20060000	3.1420079760717847
20070000	3.142007374190334
20080000	3.142024302788845
20090000	3.1420314584370335
20100000	3.1420401990049753
20110000	3.1420350074589756
20120000	3.142037972166998
20130000	3.142043119721808
20140000	3.1420504468718966
20150000	3.1420530024813895
20160000	3.1420607142857144
20170000	3.142063857213684
20180000	3.142069375619425
20190000	3.142078652798415
20200000	3.142067722772277
20210000	3.1420666996536366
20220000	3.142064490603363
20230000	3.1420504201680672
20240000	3.142067391304348
20250000	3.142066765432099
20260000	3.1420629812438303
20270000	3.142057622101628
20280000	3.142050295857988
20290000	3.1420622966978806
20300000	3.142072315270936
20310000	3.142064204825209
20320000	3.142061811023622
20330000	3.142063748155435
20340000	3.142072959685349
20350000	3.1420711547911546
20360000	3.142059724950884
20370000	3.1420714776632304
20380000	3.1420684985279688
20390000	3.142076900441393
20400000	3.142071568627451
20410000	3.142083684468398
20420000	3.142088736532811
20430000	3.1420871267743515
20440000	3.142085322896282
20450000	3.142081369193154
20460000	3.142088563049853
20470000	3.1420883243771374
20480000	3.1420833984375
20490000	3.1420937042459736
20500000	3.142097951219512
20510000	3.1420975134080935
20520000	3.142104678362573
20530000	3.1421200194836825
20540000	3.1421273612463487
20550000	3.1421220437956205
20560000	3.142120233463035
20570000	3.142125814292659
20580000	3.1421383867832846
20590000	3.1421367654201067
20600000	3.14214
20610000	3.1421284813197476
20620000	3.142130164888458
20630000	3.1421337857489093
20640000	3.1421341085271317
20650000	3.1421365617433414
20660000	3.142118683446273
20670000	3.142121915820029
20680000	3.1421382978723402
20690000	3.1421436442725956
20700000	3.142151884057971
20710000	3.1421477547078704
20720000	3.1421444015444013
20730000	3.1421339122045344
20740000	3.142127868852459
20750000	3.1421220240963854
20760000	3.1421163776493257
20770000	3.1421155512758787
20780000	3.142104908565929
20790000	3.142109668109668
20800000	3.142103846153846
20810000	3.1421080249879867
20820000	3.142116618635927
20830000	3.142116370619299
20840000	3.142124568138196
20850000	3.14211242206235
20860000	3.1421083413231066
20870000	3.1421025395304265
20880000	3.1421038314176246
20890000	3.1421022498803257
20900000	3.142103732057416
20910000	3.1421084648493545
20920000	3.1421001912045887
20930000	3.1420942188246537
20940000	3.142095510983763
20950000	3.142092601431981
20960000	3.1420902671755724
20970000	3.142092703862661
20980000	3.1420854146806483
20990000	3.1420968080038114
21000000	3.1420889523809525
21010000	3.142081865778201
21020000	3.1420747859181732
21030000	3.142069234427009
21040000	3.1420657794676807
21050000	3.142073349168646
21060000	3.142068945868946
21070000	3.1420791646891315
21080000	3.14207229601518
21090000	3.142073399715505
21100000	3.142074123222749
21110000	3.142066887730933
21120000	3.142071590909091
21130000	3.1420747752011358
21140000	3.142084578997162
21150000	3.142075839243499
21160000	3.142082797731569
21170000	3.1420846480869153
21180000	3.1420889518413597
21190000	3.142084568192544
21200000	3.142085283018868
21210000	3.142082979726544
21220000	3.142084260131951
21230000	3.1420911917098446
21240000	3.142086252354049
21250000	3.1420741647058823
21260000	3.1420818438381937
21270000	3.1420740949694403
21280000	3.1420727443609024
21290000	3.142065946453734
21300000	3.1420572769953052
21310000	3.1420504927264195
21320000	3.142046904315197
21330000	3.1420416315049224
21340000	3.142046860356139
21350000	3.1420503981264636
21360000	3.1420492509363296
21370000	3.1420423022929342
21380000	3.142043030869972
21390000	3.1420448807854138
21400000	3.1420442990654207
21410000	3.1420444652031763
21420000	3.1420500466853407
21430000	3.1420416238917404
21440000	3.1420389925373136
21450000	3.142041212121212
21460000	3.142038956197577
21470000	3.142030926874709
21480000	3.1420335195530726
21490000	3.1420364820846904
21500000	3.1420368372093024
21510000	3.142029381682938
21520000	3.142020074349442
21530000	3.142017464003716
21540000	3.142020427112349
21550000	3.142028584686775
21560000	3.142035064935065
21570000	3.1420428372739915
21580000	3.1420381835032436
21590000	3.14203483094025
21600000	3.1420381481481483
21610000	3.142040721888015
21620000	3.1420427382053653
21630000	3.1420445677300046
21640000	3.1420367837338263
21650000	3.1420330715935334
21660000	3.1420293628808866
21670000	3.14203710198431
21680000	3.1420239852398524
21690000	3.1420110650069155
21700000	3.142013087557604
21710000	3.1420254260709353
21720000	3.1420103130755064
21730000	3.1419985273815003
21740000	3.142
21750000	3.141990068965517
21760000	3.1419884191176473
21770000	3.142005144694534
21780000	3.1420077134986224
21790000	3.1419943093162
21800000	3.1419992660550458
21810000	3.1419906464924345
21820000	3.141986984417965
21830000	3.1419974347228585
21840000	3.141996153846154
21850000	3.141999633867277
21860000	3.1419959743824335
21870000	3.141999085505258
21880000	3.142005484460695
21890000	3.1420036546368206
21900000	3.142002191780822
21910000	3.141991236878138
21920000	3.1419910583941606
21930000	3.1419837665298678
21940000	3.14198322698268
21950000	3.141979407744875
21960000	3.141991621129326
21970000	3.1419896222121073
21980000	3.1419994540491354
21990000	3.1420034561164165
22000000	3.1419894545454548
22010000	3.1419907314856883
22020000	3.1419925522252496
22030000	3.141990013617794
22040000	3.141978402903811
22050000	3.1419742403628117
22060000	3.1419711695376247
22070000	3.1419711826008156
22080000	3.1419739130434783
22090000	3.1419726573110003
22100000	3.1419704977375567
22110000	3.14196960651289
22120000	3.1419696202531644
22130000	3.1419665612291006
22140000	3.141965130984643
22150000	3.1419644243792324
22160000	3.14196119133574
22170000	3.1419651781686966
22180000	3.1419592425608656
22190000	3.141965389815232
22200000	3.1419655855855857
22210000	3.141952273750563
22220000	3.1419591359135914
22230000	3.1419607737291946
22240000	3.141958273381295
22250000	3.1419692584269665
22260000	3.1419629829290208
22270000	3.1419595868881904
22280000	3.141975224416517
22290000	3.141975414984298
22300000	3.1419754260089685
22310000	3.141979919318691
22320000	3.14198458781362
22330000	3.141982445141066
22340000	3.1419806624888094
22350000	3.141975659955257
22360000	3.141981037567084
22370000	3.1419676352257486
22380000	3.141960857908847
22390000	3.141965520321572
22400000	3.1419830357142855
22410000	3.1419835787594823
22420000	3.1419894736842107
22430000	3.141994828354882
22440000	3.141985561497326
22450000	3.141981113585746
22460000	3.1419829029385573
22470000	3.1419724076546505
22480000	3.141976868327402
22490000	3.141972432192085
22500000	3.141968
22510000	3.141974944469125
22520000	3.141969626998224
22530000	3.141959165557035
22540000	3.1419543921916593
22550000	3.1419639911308206
22560000	3.1419820921985817
22570000	3.1419858218874612
22580000	3.1419914968999114
22590000	3.141992917220009
22600000	3.142000884955752
22610000	3.1420033613445377
22620000	3.142010786914235
22630000	3.1420199734865224
22640000	3.1420243816254416
22650000	3.1420270198675495
22660000	3.142040070609003
22670000	3.142047110719012
22680000	3.1420391534391534
22690000	3.142024327897752
22700000	3.142022907488987
22710000	3.142019022457067
22720000	3.1420221830985917
22730000	3.1420341399032115
22740000	3.142031310466139
22750000	3.142031648351648
22760000	3.142040246045694
22770000	3.1420379446640316
22780000	3.1420282704126428
22790000	3.14203756033348
22800000	3.1420284210526317
22810000	3.1420171854449803
22820000	3.1420157756354077
22830000	3.1420028033289533
22840000	3.1420036777583187
22850000	3.1420045514223194
22860000	3.1420187226596674
22870000	3.1420125929164846
22880000	3.1420145104895103
22890000	3.1420207951070336
22900000	3.142023231441048
22910000	3.142020253164557
22920000	3.142015532286213
22930000	3.1420141299607502
22940000	3.1420186573670446
22950000	3.1420205664488017
22960000	3.142018466898955
22970000	3.142008881149325
22980000	3.142008355091384
22990000	3.1420013919095258
23000000	3.1419848695652175
23010000	3.1419850499782704
23020000	3.142001216333623
23030000	3.142002605297438
23040000	3.1420105902777777
23050000	3.142010065075922
23060000	3.142008326105811
23070000	3.1419873428695277
23080000	3.141995493934142
23090000	3.1419951494153313
23100000	3.1419889177489178
23110000	3.141985287754219
23120000	3.1419889273356403
23130000	3.141982533506269
23140000	3.141997752808989
23150000	3.1420088120950322
23160000	3.142004317789292
23170000	3.142003798014674
23180000	3.141997584124245
23190000	3.141987408365675
23200000	3.1419808620689653
23210000	3.1419688065489013
23220000	3.1419586563307496
23230000	3.1419526474386568
23240000	3.1419497418244404
23250000	3.141948731182796
23260000	3.1419592433361996
23270000	3.1419733562526857
23280000	3.141975773195876
23290000	3.141969428939459
23300000	3.141972017167382
23310000	3.1419720291720292
23320000	3.141967409948542
23330000	3.1419576510930134
23340000	3.1419629820051416
23350000	3.141961113490364
23360000	3.1419619863013697
23370000	3.141966966195978
23380000	3.141959623609923
23390000	3.141961522017956
23400000	3.1419613675213673
23410000	3.1419736864587784
23420000	3.141975576430401
23430000	3.1419696116090483
23440000	3.1419627986348124
23450000	3.14196315565032
23460000	3.141965387894288
23470000	3.1419669365146996
23480000	3.141975468483816
23490000	3.1419836526181353
23500000	3.1419828085106385
23510000	3.1419920034028075
23520000	3.1419865646258502
23530000	3.1419957501062474
23540000	3.142003058623619
23550000	3.1420018683651803
23560000	3.142013752122241
23570000	3.1420050912176496
23580000	3.14200983884648
23590000	3.1420066129715982
23600000	3.1420013559322033
23610000	3.1420128759000425
23620000	3.1420059271803558
23630000	3.1420084638171817
23640000	3.1420042301184434
23650000	3.142018266384778
23660000	3.14201639898563
23670000	3.142014702154626
23680000	3.142009966216216
23690000	3.1420153651329676
23700000	3.1420131645569622
23710000	3.14201602699283
23720000	3.142020404721754
23730000	3.142025115887063
23740000	3.14203150800337
23750000	3.1420262736842104
23760000	3.142031818181818
23770000	3.142031468237274
23780000	3.142028595458368
23790000	3.1420235393022278
23800000	3.142024537815126
23810000	3.1420216715665688
23820000	3.1420337531486147
23830000	3.1420382710868653
23840000	3.1420318791946307
23850000	3.1420320335429768
23860000	3.1420484492875103
23870000	3.1420606619187263
23880000	3.1420638190954775
23890000	3.14206262034324
23900000	3.142066108786611
23910000	3.142080468423254
23920000	3.142072575250836
23930000	3.1420762223150858
23940000	3.1420644945697576
23950000	3.142063465553236
23960000	3.142064106844741
23970000	3.1420599082186067
23980000	3.1420562135112595
23990000	3.142052355147978
24000000	3.1420518333333334
24010000	3.142052644731362
24020000	3.142058784346378
24030000	3.142052767374116
24040000	3.1420587354409317
24050000	3.142049230769231
24060000	3.1420327514546966
24070000	3.1420362276692977
24080000	3.142043853820598
24090000	3.142039186384392
24100000	3.1420482987551868
24110000	3.142053421816674
24120000	3.1420653399668326
24130000	3.1420605055946953
24140000	3.1420556752278377
24150000	3.142051345755694
24160000	3.142051655629139
24170000	3.1420466694249067
24180000	3.142043010752688
24190000	3.142051591566763
24200000	3.14204
24210000	3.142043453118546
24220000	3.1420591246903387
24230000	3.1420574494428393
24240000	3.142059900990099
24250000	3.1420565773195874
24260000	3.1420540807914263
24270000	3.1420594973217963
24280000	3.1420670510708404
24290000	3.1420666941128035
24300000	3.142077037037037
24310000	3.1420773344302755
24320000	3.1420761513157895
24330000	3.1420751335799424
24340000	3.1420728019720623
24350000	3.142068993839836
24360000	3.1420793103448275
24370000	3.14207796471071
24380000	3.142081542247744
24390000	3.1420734727347273
24400000	3.1420850819672133
24410000	3.142082097501024
24420000	3.142072072072072
24430000	3.1420704052394597
24440000	3.142066775777414
24450000	3.1420566053169736
24460000	3.1420598528209323
24470000	3.1420629342051494
24480000	3.1420717320261438
24490000	3.1420578195181705
24500000	3.1420690612244897
24510000	3.142063484292126
24520000	3.142063132137031
24530000	3.142073705666531
24540000	3.142087041564792
24550000	3.1420954786150714
24560000	3.1421011400651464
24570000	3.1420958892958892
24580000	3.142099755899105
24590000	3.1420958113054085
24600000	3.1421058536585367
24610000	3.142099634295002
24620000	3.1421163281884645
24630000	3.1421146569224523
24640000	3.1421146103896103
24650000	3.1421194320486814
24660000	3.1421273317112735
24670000	3.142126145115525
24680000	3.1421210696920583
24690000	3.1421240988254353
24700000	3.142122591093117
24710000	3.1421235127478755
24720000	3.1421155339805824
24730000	3.1421075616659926
24740000	3.14210735650768
24750000	3.142119757575758
24760000	3.142118255250404
24770000	3.14212289059346
24780000	3.14212800645682
24790000	3.142134893102057
24800000	3.142134677419355
24810000	3.142132688432084
24820000	3.1421435938759066
24830000	3.142139186467982
24840000	3.1421426731078905
24850000	3.1421400402414488
24860000	3.142148511665326
24870000	3.142162123039807
24880000	3.1421668810289387
24890000	3.1421661711530735
24900000	3.1421681927710843
24910000	3.1421769570453635
24920000	3.1421841091492775
24930000	3.1421785800240674
24940000	3.142181555733761
24950000	3.142178276553106
24960000	3.142176923076923
24970000	3.1421779735682818
24980000	3.142177742193755
24990000	3.1421853541416565
25000000	3.14218464
25010000	3.1421818472610954
25020000	3.1421916866506794
25030000	3.1421965641230525
25040000	3.1421987220447285
25050000	3.1421959281437126
25060000	3.1421920191540305
25070000	3.142197526924611
25080000	3.142191068580542
25090000	3.1422013551215624
25100000	3.1422003187250995
25110000	3.1421960971724414
25120000	3.1421906050955415
25130000	3.1421883008356546
25140000	3.1421958631662688
25150000	3.1422005566600397
25160000	3.1421933227344994
25170000	3.142205800556218
25180000	3.142204606830818
25190000	3.1422021437078205
25200000	3.14219873015873
25210000	3.142200396667989
25220000	3.142204440919905
25230000	3.1422026159334124
25240000	3.142213153724247
25250000	3.1422252673267326
25260000	3.1422321456848774
25270000	3.1422209734863475
25280000	3.1422137658227847
25290000	3.1422067220245156
25300000	3.1422151778656127
25310000	3.1422161991307784
25320000	3.142209952606635
25330000	3.1422147651006713
25340000	3.1422225730071034
25350000	3.142218224852071
25360000	3.142221451104101
25370000	3.1422300354749706
25380000	3.1422264775413713
25390000	3.1422363135092555
25400000	3.142243464566929
25410000	3.1422452577725304
25420000	3.1422497246262786
25430000	3.142244435705859
25440000	3.1422400943396225
25450000	3.1422377996070727
25460000	3.1422452474469758
25470000	3.1422424813506087
25480000	3.142235321821036
25490000	3.142233974107493
25500000	3.1422409411764707
25510000	3.1422410035280284
25520000	3.142248432601881
25530000	3.142256169212691
25540000	3.142247611589663
25550000	3.1422470450097846
25560000	3.142233646322379
25570000	3.142238404380133
25580000	3.142244722439406
25590000	3.1422421258304025
25600000	3.14223234375
25610000	3.1422322530261617
25620000	3.1422424668227946
25630000	3.142253609051892
25640000	3.1422564742589705
25650000	3.1422618323586744
25660000	3.1422536243180046
25670000	3.1422555512271133
25680000	3.142252647975078
25690000	3.1422547294667185
25700000	3.1422501167315176
25710000	3.1422439517697396
25720000	3.142240902021773
25730000	3.1422432957637
25740000	3.1422348096348096
25750000	3.1422316116504856
25760000	3.1422388198757765
25770000	3.1422305005820723
25780000	3.1422237393328163
25790000	3.142212950756107
25800000	3.142214108527132
25810000	3.142203332041844
25820000	3.142199070487994
25830000	3.1422011614401857
25840000	3.1422
25850000	3.142197911025145
25860000	3.1421933488012375
25870000	3.142195284112872
25880000	3.1422024729520865
25890000	3.1422025492468135
25900000	3.1422030888030887
25910000	3.142203473562331
25920000	3.1422032407407405
25930000	3.1422062475896646
25940000	3.1422101773323052
25950000	3.142205472061657
25960000	3.1422057010785824
25970000	3.1421923758182517
25980000	3.142186297151655
25990000	3.1421785302039247
26000000	3.1421735384615386
26010000	3.142171011149558
26020000	3.142169408147579
26030000	3.142175028812908
26040000	3.1421760368663594
26050000	3.1421775047984646
26060000	3.1421703760552573
26070000	3.1421637130801687
26080000	3.1421710122699387
26090000	3.142174319662706
26100000	3.1421813026819922
26110000	3.142183837610111
26120000	3.142174272588055
26130000	3.1421714504401073
26140000	3.1421657230298394
26150000	3.1421642829827916
26160000	3.1421558103975533
26170000	3.1421505540695454
26180000	3.1421588999236056
26190000	3.1421618938526157
26200000	3.1421653435114503
26210000	3.142161312476154
26220000	3.1421621662852783
26230000	3.1421454822722072
26240000	3.1421400914634146
26250000	3.1421258666666665
26260000	3.142132216298553
26270000	3.1421364293871337
26280000	3.1421391171993913
26290000	3.1421314568276912
26300000	3.1421257794676807
26310000	3.1421188901558343
26320000	3.142118996960486
26330000	3.1421227497151536
26340000	3.142107668944571
26350000	3.1421073244781783
26360000	3.1421050075872534
26370000	3.1420987485779293
26380000	3.14210386656558
26390000	3.142125653656688
26400000	3.1421331818181817
26410000	3.142134040136312
26420000	3.142133989401968
26430000	3.142138024971623
26440000	3.1421302571860816
26450000	3.1421306616257088
26460000	3.1421310657596373
26470000	3.1421168114846996
26480000	3.142121752265861
26490000	3.142131974329936
26500000	3.1421269433962262
26510000	3.1421279517163336
26520000	3.1421377073906487
26530000	3.1421396155295893
26540000	3.142139412207988
26550000	3.1421384557438796
26560000	3.1421390060240966
26570000	3.1421457282649605
26580000	3.142151542513168
26590000	3.142161414065438
26600000	3.14215969924812
26610000	3.1421521232619316
26620000	3.142149060856499
26630000	3.1421458505444986
26640000	3.1421516516516514
26650000	3.1421569981238275
26660000	3.1421564891222804
26670000	3.1421577802774654
26680000	3.1421535232383806
26690000	3.1421609591607345
26700000	3.142151460674157
26710000	3.142157993260951
26720000	3.1421420658682635
26730000	3.142139917695473
26740000	3.1421442034405387
26750000	3.142140411214953
26760000	3.1421482810164423
26770000	3.142158087411281
26780000	3.1421535474234505
26790000	3.142150503919373
26800000	3.1421480597014924
26810000	3.1421415889593436
26820000	3.1421401938851603
26830000	3.142153112187849
26840000	3.1421540983606557
26850000	3.1421567225325884
26860000	3.1421575577066267
26870000	3.142158689988835
26880000	3.142152380952381
26890000	3.1421404239494235
26900000	3.14214750929368
26910000	3.142145819397993
26920000	3.1421417533432394
26930000	3.142135462309692
26940000	3.1421420935412026
26950000	3.1421368460111316
26960000	3.1421393175074184
26970000	3.142140600667408
26980000	3.1421401037805783
26990000	3.1421336791404224
27000000	3.142136296296296
27010000	3.1421400962606443
27020000	3.1421443375277573
27030000	3.1421453200147984
27040000	3.1421431952662724
27050000	3.1421429944547135
27060000	3.1421458980044346
27070000	3.142149833764315
27080000	3.142149483013294
27090000	3.142148541897379
27100000	3.1421548339483394
27110000	3.142159793434157
27120000	3.142162831858407
27130000	3.142157316623664
27140000	3.1421467943994106
27150000	3.1421588213627993
27160000	3.1421512518409425
27170000	3.142151048951049
27180000	3.1421492273730682
27190000	3.1421516734093418
27200000	3.1421591176470587
27210000	3.142153914002205
27220000	3.1421407788390887
27230000	3.1421396988615498
27240000	3.1421381791483114
27250000	3.1421463486238532
27260000	3.142140719002201
27270000	3.1421361202786944
27280000	3.1421378299120235
27290000	3.1421393917185783
27300000	3.142137435897436
27310000	3.142142365433907
27320000	3.1421502196193263
27330000	3.1421541163556532
27340000	3.142140453547915
27350000	3.142138500914077
27360000	3.1421323099415206
27370000	3.142127146510778
27380000	3.1421354273192112
27390000	3.1421361080686383
27400000	3.142136204379562
27410000	3.142140094855892
27420000	3.1421525893508386
27430000	3.1421563251913964
27440000	3.1421479591836734
27450000	3.1421484881602915
27460000	3.1421283321194466
27470000	3.1421314888969785
27480000	3.1421363901018924
27490000	3.142129647144416
27500000	3.142125381818182
27510000	3.142124609233006
27520000	3.142129941860465
27530000	3.1421313476207775
27540000	3.142134350036311
27550000	3.1421440290381124
27560000	3.142146589259797
27570000	3.1421535001813568
27580000	3.1421624365482232
27590000	3.1421628126132655
27600000	3.142166231884058
27610000	3.1421651575516116
27620000	3.142166545981173
27630000	3.1421599710459645
27640000	3.1421642547033284
27650000	3.1421679566003617
27660000	3.1421639913232102
27670000	3.142158872425009
27680000	3.142157803468208
27690000	3.142155001805706
27700000	3.1421572563176894
27710000	3.1421628293035004
27720000	3.1421679653679653
27730000	3.142158817165525
27740000	3.1421665465032445
27750000	3.1421703783783785
27760000	3.1421731988472623
27770000	3.142176161325171
27780000	3.142188912886969
27790000	3.142190428211587
27800000	3.1421880575539567
27810000	3.1421839626033803
27820000	3.142172393961179
27830000	3.1421667265540782
27840000	3.142170977011494
27850000	3.142180825852783
27860000	3.1421781765972723
27870000	3.1421693577323286
27880000	3.1421624103299854
27890000	3.1421655073503048
27900000	3.1421637275985663
27910000	3.142165388749552
27920000	3.1421542979942694
27930000	3.142150089509488
27940000	3.1421551896921978
27950000	3.1421674418604653
27960000	3.1421636623748213
27970000	3.142152878083661
27980000	3.1421459614010008
27990000	3.1421393354769562
28000000	3.142131857142857
28010000	3.14213980721171
28020000	3.142135760171306
28030000	3.1421364252586517
28040000	3.1421348074179742
28050000	3.142128484848485
28060000	3.1421245901639345
28070000	3.1421216957605984
28080000	3.1421200854700855
28090000	3.1421120683517265
28100000	3.1421093238434166
28110000	3.1420943436499464
28120000	3.14210213371266
28130000	3.1421015286171348
28140000	3.142097512437811
28150000	3.1420890941385435
28160000	3.1420839488636365
28170000	3.1420819311324104
28180000	3.142087437899219
28190000	3.142087548776162
28200000	3.142085815602837
28210000	3.1420952853598014
28220000	3.1420962437987243
28230000	3.142096776478923
28240000	3.142109490084986
28250000	3.1420982654867258
28260000	3.142095541401274
28270000	3.142093243721259
28280000	3.1420973125884015
28290000	3.1420938847649347
28300000	3.142095830388693
28310000	3.1420997527375487
28320000	3.1420950564971752
28330000	3.1420914931168373
28340000	3.14209301340861
28350000	3.1420884656084658
28360000	3.1420858956276447
28370000	3.1420855833627073
28380000	3.1420863988724452
28390000	3.1420828460725607
28400000	3.1420854929577464
28410000	3.1421026399155227
28420000	3.1421045742434903
28430000	3.1421011607456912
28440000	3.1420935302390998
28450000	3.1420968717047453
28460000	3.142095713281799
28470000	3.142097927643133
28480000	3.142108286516854
28490000	3.1421137241137242
28500000	3.1421107368421053
28510000	3.1421057874430023
28520000	3.1421089761570826
28530000	3.1421062740974413
28540000	3.142111562718991
28550000	3.142110262697023
28560000	3.1421077030812326
28570000	3.1421069653482676
28580000	3.142106368089573
28590000	3.1421056313396294
28600000	3.142105034965035
